plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,data_size,netRunTime,Data Sink,Data Source,Join,Map,Reduce,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Filter,Group by,Sort-Partition,Partition,Log_netRunTime,Log_sourceCardinalitySum
Job34v17,3GB,6.0,4832977.926666667,5272829.507440462,19674.0,19674.0,4816792.89,9662466.89,9711022.0,-1.9998178864889469,0.00013597687642191177,4905325.89,6658946.02523659,196740.0,9613911.78,0.9975,0.99,1.0,9711022.0,9711022.0,9711022.0,0.0,9711022.0,9711022.0,0.0,0.0,0.0,0.0,0.0,0.0,19674.0,0.0,19674.0,19674.0,9613911.78,0.0,9613911.78,9613911.78,['name.basics'],9711022.0,0.0,0.0,0.0,0.0,3.0,12781,1,1,0.0,2,0.0,6,5,5,16.0,0.0,115.996,0.0,0.0,579.98,0.0,1.0,1.0,0.0,0.0,9.455714972131712,16.08877208704607
Job34v18,3GB,6.0,331278.66666666674,405720.82530499547,10.0,10.0,248460.25,745365.75,993821.0,-0.959973918424642,0.6261136137291351,248505.25,351298.0735146793,100.0,496910.5,0.875,0.5,1.0,993821.0,993821.0,993821.0,0.0,993821.0,993821.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,496910.5,0.0,496910.5,496910.5,['title.ratings'],0.0,0.0,0.0,0.0,993821.0,3.0,1806,1,1,0.0,3,0.0,7,6,6,16.0,0.0,2.8183333333333334,0.0,0.0,16.91,0.0,1.0,1.0,0.0,0.0,7.498869733976932,13.809312388939375
Job34v19,3GB,6.0,8939368.0,13788344.743805908,2142.0,2142.0,5710740.0,21105222.0,36499704.0,0.9177872833046584,1.6218349471749622,28554771.0,40379515.17320734,2142.0,57107400.0,0.7500146713518554,5.868540742138622e-05,1.0,36499704.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,5710740.0,0.0,5710740.0,5710740.0,2142.0,0.0,2142.0,2142.0,['title.principals'],0.0,0.0,0.0,36499704.0,0.0,3.0,4991,1,1,0.0,2,0.0,6,5,5,16.0,0.0,320.0,0.0,0.0,1600.0,0.0,1.0,1.0,0.0,0.0,8.515391569469609,17.412814708930796
Job34v2,3GB,6.0,4703497.633333333,5133934.090269799,19674.0,19674.0,4622572.45,9468246.45,9711022.0,-1.9950676488945047,0.003616962035139025,4711105.45,6384276.84489852,196740.0,9225470.9,0.9875,0.95,1.0,9711022.0,9711022.0,9711022.0,0.0,9711022.0,9711022.0,0.0,0.0,0.0,0.0,0.0,0.0,19674.0,0.0,19674.0,19674.0,9225470.9,0.0,9225470.9,9225470.9,['name.basics'],9711022.0,0.0,0.0,0.0,0.0,3.0,12452,1,1,0.0,2,0.0,6,5,5,16.0,0.0,115.996,0.0,0.0,579.98,0.0,1.0,1.0,0.0,0.0,9.4296365315615,16.08877208704607
Job34v3,3GB,6.0,414097.08333333326,462593.129290975,10.0,10.0,372687.875,869593.375,993821.0,-1.8195221754165047,0.12068968986896507,372732.875,526982.4656110782,100.0,745365.75,0.9375,0.75,1.0,993821.0,993821.0,993821.0,0.0,993821.0,993821.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,745365.75,0.0,745365.75,745365.75,['title.ratings'],0.0,0.0,0.0,0.0,993821.0,3.0,2123,1,1,0.0,3,0.0,7,6,6,16.0,0.0,2.8183333333333334,0.0,0.0,16.91,0.0,1.0,1.0,0.0,0.0,7.660585461703256,13.809312388939375
Job34v4,3GB,6.0,8753281.833333328,13617602.303797016,2200194.999999987,2200194.999999987,3873199.0,20186451.5,36499704.0,1.174150110933188,1.7741943663807105,20466092.499999996,25831879.97341682,2200194.999999987,38731990.0,0.7650699509782325,0.06027980391293,1.0,36499704.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,3873199.0,0.0,3873199.0,3873199.0,2200194.999999987,0.0,2200194.999999987,2200194.999999987,['title.principals'],0.0,0.0,0.0,36499704.0,0.0,3.0,5871,1,1,0.0,2,0.0,6,5,5,16.0,0.0,320.0,0.0,0.0,1600.0,0.0,1.0,1.0,0.0,0.0,8.677780256064185,17.412814708930796
Job34v5,3GB,6.0,3230786.499999998,7893920.256154627,2.0,2.0,10136.499999998548,9682220.999999998,19344171.0,1.1999886058170262,1.7888480142353604,10145.499999998548,14319.61942580672,20.0,20270.999999997093,0.7502619781431832,0.0010479125727330002,1.0,19344171.0,19344171.0,19344171.0,0.0,19344171.0,19344171.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,20270.999999997093,0.0,20270.999999997093,20270.999999997093,['title.akas'],0.0,19344171.0,0.0,0.0,0.0,3.0,3274,1,1,0.0,2,0.0,6,5,5,16.0,0.0,177.03400000000002,0.0,0.0,885.17,0.0,1.0,1.0,0.0,0.0,8.09376775793108,16.77790169174801
Job34v6,3GB,6.0,2636062.916666666,2944843.748826144,5.0,5.0,2372456.875,5535726.875,6326545.0,-1.8195262775635448,0.12068707525517207,2372479.375,3355121.797897325,50.0,4744908.75,0.9375,0.75,1.0,6326545.0,6326545.0,6326545.0,0.0,6326545.0,6326545.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,4744908.75,0.0,4744908.75,4744908.75,['title.basics'],0.0,0.0,6326545.0,0.0,0.0,3.0,32497,1,1,0.0,2,0.0,6,5,5,16.0,0.0,107.516,0.0,0.0,537.58,0.0,1.0,1.0,0.0,0.0,10.388903056364905,15.660264831523802
Job34v7,3GB,6.0,4832977.926666667,5272829.507440462,19674.0,19674.0,4816792.89,9662466.89,9711022.0,-1.9998178864889469,0.00013597687642191177,4905325.89,6658946.02523659,196740.0,9613911.78,0.9975,0.99,1.0,9711022.0,9711022.0,9711022.0,0.0,9711022.0,9711022.0,0.0,0.0,0.0,0.0,0.0,0.0,19674.0,0.0,19674.0,19674.0,9613911.78,0.0,9613911.78,9613911.78,['name.basics'],9711022.0,0.0,0.0,0.0,0.0,3.0,11551,1,1,0.0,2,0.0,6,5,5,16.0,0.0,115.996,0.0,0.0,579.98,0.0,1.0,1.0,0.0,0.0,9.35452729228868,16.08877208704607
Job34v8,3GB,6.0,331278.66666666674,405720.82530499547,10.0,10.0,248460.25,745365.75,993821.0,-0.959973918424642,0.6261136137291351,248505.25,351298.0735146793,100.0,496910.5,0.875,0.5,1.0,993821.0,993821.0,993821.0,0.0,993821.0,993821.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,496910.5,0.0,496910.5,496910.5,['title.ratings'],0.0,0.0,0.0,0.0,993821.0,3.0,2235,1,1,0.0,3,0.0,7,6,6,16.0,0.0,2.8183333333333334,0.0,0.0,16.91,0.0,1.0,1.0,0.0,0.0,7.711996507047669,13.809312388939375
