plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,data_size,netRunTime,Data Sink,Data Source,Join,Map,Reduce,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Filter,Group by,Sort-Partition,Partition,Log_netRunTime,Log_sourceCardinalitySum
Job29v18,3GB,9.0,28609507.777777776,15656622.749625992,993821.0,993821.0,36499704.0,36499704.0,36499704.0,-0.21428571428571486,-1.3363062095621216,883491601.0,1556219439.0716748,993821.0,3649970400.0,1.0,1.0,1.0,37493525.0,36274172328984.0,18746762.5,25106450.641316157,993821.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.ratings', 'title.principals']",0.0,0.0,0.0,36499704.0,993821.0,3.0,8483,1,2,1.0,5,0.0,9,8,7,16.0,0.0,202.11375,0.0,0.0,544.6066666666667,0.0,0.0,0.0,0.0,0.0,9.045819439807735,17.43967880936537
Job29v19,3GB,9.0,33523183.777777776,8929560.666666668,9711022.0,31141967.6,36499704.0,36499704.0,36499704.0,4.124999999999997,-2.474873734152916,890592777.6,1551258890.2655356,36499704.0,3649970400.0,1.0,1.0,1.0,46210726.0,354449428537488.0,23105363.0,18942458.701250006,9711022.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.principals', 'name.basics']",9711022.0,0.0,0.0,36499704.0,0.0,3.0,18646,1,2,1.0,5,0.0,9,8,7,16.0,0.0,272.4975,0.0,0.0,1259.9933333333333,0.0,0.0,0.0,0.0,0.0,9.833386924856638,17.648722493608123
Job29v2,3GB,9.0,30546663.555555556,11812698.420532066,9711022.0,9711022.0,36499704.0,36499704.0,36499704.0,-0.21428571428571397,-1.336306209562122,885235041.2,1554988001.6251113,9711022.0,3649970400.0,1.0,1.0,1.0,46210726.0,354449428537488.0,23105363.0,18942458.701250006,9711022.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['name.basics', 'title.principals']",9711022.0,0.0,0.0,36499704.0,0.0,3.0,20053,1,2,1.0,5,0.0,9,8,7,16.0,0.0,272.4975,0.0,0.0,919.9866666666667,0.0,0.0,0.0,0.0,0.0,9.906134047477034,17.648722493608123
Job29v3,3GB,9.0,28609507.777777776,15656622.749625992,993821.0,993821.0,36499704.0,36499704.0,36499704.0,-0.21428571428571486,-1.3363062095621216,883491601.0,1556219439.0716748,993821.0,3649970400.0,1.0,1.0,1.0,37493525.0,36274172328984.0,18746762.5,25106450.641316157,993821.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.ratings', 'title.principals']",0.0,0.0,0.0,36499704.0,993821.0,3.0,8830,1,2,1.0,5,0.0,9,8,7,16.0,0.0,202.11375,0.0,0.0,544.6066666666667,0.0,0.0,0.0,0.0,0.0,9.085910293598007,17.43967880936537
Job29v4,3GB,9.0,33523183.777777776,8929560.666666668,9711022.0,31141967.6,36499704.0,36499704.0,36499704.0,4.124999999999997,-2.474873734152916,890592777.6,1551258890.2655356,36499704.0,3649970400.0,1.0,1.0,1.0,46210726.0,354449428537488.0,23105363.0,18942458.701250006,9711022.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.principals', 'name.basics']",9711022.0,0.0,0.0,36499704.0,0.0,3.0,18311,1,2,1.0,5,0.0,9,8,7,16.0,0.0,272.4975,0.0,0.0,1259.9933333333333,0.0,0.0,0.0,0.0,0.0,9.815257251141714,17.648722493608123
Job29v5,3GB,9.0,17305243.222222224,6116783.333333333,993821.0,15674101.0,19344171.0,19344171.0,19344171.0,4.125000000000003,-2.4748737341529177,471997772.4,822138646.3453718,19344171.0,1934417100.0,1.0,1.0,1.0,20337992.0,19224643367391.0,10168996.0,12975656.922146562,993821.0,19344171.0,19344171.0,0.0,19344171.0,19344171.0,19344171.0,19344171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.akas', 'title.ratings']",0.0,19344171.0,0.0,0.0,993821.0,3.0,7915,1,2,1.0,5,0.0,9,8,7,16.0,0.0,112.75999999999999,0.0,0.0,595.75,0.0,0.0,0.0,0.0,0.0,8.976514972315112,16.8280012219808
Job29v6,3GB,9.0,5734020.111111111,1777574.6666666665,993821.0,5260000.2,6326545.0,6326545.0,6326545.0,4.125,-2.4748737341529163,154367698.0,268881883.9713049,6326545.0,632654500.0,1.0,1.0,1.0,7320366.0,6287453278445.0,3660183.0,3770805.3025962505,993821.0,6326545.0,6326545.0,0.0,6326545.0,6326545.0,6326545.0,6326545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.basics', 'title.ratings']",0.0,0.0,6326545.0,0.0,993821.0,3.0,4469,1,2,1.0,5,0.0,9,8,7,16.0,0.0,69.31125,0.0,0.0,364.02333333333337,0.0,0.0,0.0,0.0,0.0,8.404919948933452,15.806170884687536
Job29v7,3GB,9.0,30546663.555555556,11812698.420532066,9711022.0,9711022.0,36499704.0,36499704.0,36499704.0,-0.21428571428571397,-1.336306209562122,885235041.2,1554988001.6251113,9711022.0,3649970400.0,1.0,1.0,1.0,46210726.0,354449428537488.0,23105363.0,18942458.701250006,9711022.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['name.basics', 'title.principals']",9711022.0,0.0,0.0,36499704.0,0.0,3.0,18220,1,2,1.0,5,0.0,9,8,7,16.0,0.0,272.4975,0.0,0.0,919.9866666666667,0.0,0.0,0.0,0.0,0.0,9.810275170813949,17.648722493608123
Job29v8,3GB,9.0,28609507.777777776,15656622.749625992,993821.0,993821.0,36499704.0,36499704.0,36499704.0,-0.21428571428571486,-1.3363062095621216,883491601.0,1556219439.0716748,993821.0,3649970400.0,1.0,1.0,1.0,37493525.0,36274172328984.0,18746762.5,25106450.641316157,993821.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.ratings', 'title.principals']",0.0,0.0,0.0,36499704.0,993821.0,3.0,9028,1,2,1.0,5,0.0,9,8,7,16.0,0.0,202.11375,0.0,0.0,544.6066666666667,0.0,0.0,0.0,0.0,0.0,9.108086137937427,17.43967880936537
Job29v9,3GB,9.0,33523183.777777776,8929560.666666668,9711022.0,31141967.6,36499704.0,36499704.0,36499704.0,4.124999999999997,-2.474873734152916,890592777.6,1551258890.2655356,36499704.0,3649970400.0,1.0,1.0,1.0,46210726.0,354449428537488.0,23105363.0,18942458.701250006,9711022.0,36499704.0,36499704.0,0.0,36499704.0,36499704.0,36499704.0,36499704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.principals', 'name.basics']",9711022.0,0.0,0.0,36499704.0,0.0,3.0,20914,1,2,1.0,5,0.0,9,8,7,16.0,0.0,272.4975,0.0,0.0,1259.9933333333333,0.0,0.0,0.0,0.0,0.0,9.948174070158535,17.648722493608123
Job2v0,3GB,14.0,13554198.99595412,11173666.779511241,0.72335764695516,10.600000000000001,18763845.87,19344171.0,36499704.0,-0.6887515223188259,0.1077932885079517,521090259.425,907425343.1689526,993821.0,1876384587.0,0.8922533115458811,0.06027980391293,1.0,56837696.0,7.016937924153348e+20,18945898.666666668,17756291.773369975,993821.0,36499704.0,18763845.87,0.0,18763845.87,18763845.87,37527691.74,352081911833116.1,11.0,1.4142135623730951,10.0,12.0,9381923.296678824,13268042.144325096,0.72335764695516,18763845.87,"['title.akas', 'title.ratings', 'title.principals']",0.0,19344171.0,0.0,36499704.0,993821.0,3.0,14084,1,3,2.0,4,4.0,16,15,7,16.0,123.07692307692308,438.6215384615385,1108.4615384615386,266.6666666666667,1439.715,2401.6666666666665,2.0,0.0,0.0,0.0,9.552794680274943,17.855710325536993
Job2v1,3GB,14.0,5771767.0,6190133.345474801,7.5,11.5,4744908.75,15438883.200000012,19344171.0,1.0467489435386614,1.4499539490055124,136902669.625,225712106.221144,6326545.0,474490875.0,0.9444444444444444,0.75,1.0,26664537.0,1.216255713727507e+20,8888179.0,9439561.051399158,993821.0,19344171.0,4744908.75,0.0,4744908.75,4744908.75,9489817.5,22514159045826.562,12.5,3.5355339059327378,10.0,15.0,2372458.125,3355151.849935526,7.5,4744908.75,"['title.basics', 'title.akas', 'title.ratings']",0.0,19344171.0,6326545.0,0.0,993821.0,3.0,11049,1,3,2.0,4,4.0,16,15,7,16.0,1.3007692307692307,113.34384615384616,11.704615384615384,2.8183333333333334,456.55583333333334,25.36,2.0,0.0,0.0,0.0,9.310095205113175,17.098845038280867
Job2v10,3GB,14.0,6810195.752281879,10842411.006630432,10.0,513663.0723624727,519541.9999999861,19344171.0,36499704.0,2.03245181607946,1.7550704348453827,20705083.999999616,21799475.499365874,5195419.999999861,51954199.99999861,0.7954252389562174,0.026857806416206,1.0,62170420.0,4.466898318647195e+21,20723473.333333332,15133794.54085704,6326545.0,36499704.0,519541.9999999861,0.0,519541.9999999861,519541.9999999861,1039083.9999999722,269923889763.98553,1936604.5,2738758.206717143,10.0,3873199.0,515342.7659731908,5938.613712272472,511143.5319463955,519541.9999999861,"['title.akas', 'title.basics', 'title.principals']",0.0,19344171.0,6326545.0,36499704.0,0.0,3.0,19008,1,3,2.0,4,4.0,16,15,7,16.0,123.07692307692308,478.6730769230769,1108.4615384615386,266.6666666666667,1569.8825,2401.6666666666665,2.0,0.0,0.0,0.0,9.852615222162372,17.945389881892638
Job2v11,3GB,14.0,3748754.9999999995,6976285.358949175,2.0,6.5,24549.999999997297,15438883.200000012,19344171.0,1.2039223992843846,1.6767125555113902,7092803.9999999255,8545524.057162028,245499.99999997296,19344171.0,0.833764497227335,0.0038804750460160005,1.0,26664537.0,1.216255713727507e+20,8888179.0,9439561.051399158,993821.0,19344171.0,24549.999999997297,0.0,24549.999999997297,24549.999999997297,49099.999999994594,602702499.9998673,6.0,5.656854249492381,2.0,10.0,12277.499999998648,17355.9359442219,5.0,24549.999999997297,"['title.basics', 'title.akas', 'title.ratings']",0.0,19344171.0,6326545.0,0.0,993821.0,3.0,9830,1,3,2.0,4,4.0,16,15,7,16.0,1.3007692307692307,113.34384615384616,11.704615384615384,2.8183333333333334,456.55583333333334,25.36,2.0,0.0,0.0,0.0,9.193194213141211,17.098845038280867
Job2v12,3GB,14.0,11581586.887857143,11102328.35675894,3.75,1713225.5000000002,9613911.78,28463099.40000003,36499704.0,1.4115817605535446,1.6000888974758614,275935255.4499999,458396189.1373498,9711022.0,961391177.9999999,0.9711111111111111,0.75,1.0,52537271.0,2.242440259866702e+21,17512423.666666668,16530314.031600317,6326545.0,36499704.0,9613911.78,0.0,9613911.78,9613911.78,19227823.56,92427299713622.75,2855372.5,4038099.4440593584,5.0,5710740.0,4806957.765,6798059.5617168015,3.75,9613911.78,"['name.basics', 'title.principals', 'title.basics']",9711022.0,0.0,6326545.0,36499704.0,0.0,3.0,21051,1,3,2.0,4,4.0,16,15,7,16.0,41.3523076923077,292.12,372.3076923076923,89.59666666666668,999.5883333333333,806.6666666666666,2.0,0.0,0.0,0.0,9.954703343920398,17.77703339949467
