plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,data_size,netRunTime,Data Sink,Data Source,Join,Map,Reduce,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Filter,Group by,Sort-Partition,Partition,Log_netRunTime,Log_sourceCardinalitySum
Job4v6,3GB,9.0,17.22222222222222,17.852015136797426,1.0,1.0,4.0,36.0,36.0,-1.9391314366376908,0.21099613501541875,243.33333333333334,202.072594216369,10.0,360.0,1.0,1.0,1.0,36,36.0,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['title.basics'],0.0,0.0,6326545.0,0.0,0.0,3.0,5191,1,1,0.0,3,4.0,9,8,8,11.0,0.0,67.1975,0.0,0.0,537.58,0.0,0.0,0.0,0.0,0.0,8.55468163582723,3.58351893845611
Job4v7,3GB,9.0,56099.88888888889,66517.98378905596,1.0,1.0,16.0,126216.0,126216.0,-1.9499999794064198,0.22360677472456153,841443.3333333334,728702.6422576861,10.0,1262160.0,1.0,1.0,1.0,126216,126216.0,126216.0,0.0,126216.0,126216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['name.basics'],9711022.0,0.0,0.0,0.0,0.0,3.0,7009,1,1,0.0,3,4.0,9,8,8,11.0,0.0,72.4975,0.0,0.0,579.98,0.0,0.0,0.0,0.0,0.0,8.854950316500325,11.74575000393729
Job4v8,3GB,9.0,287.0,332.08997274835025,1.0,1.0,16.0,637.0,637.0,-1.9491843660622266,0.2226860570135938,4250.0,3671.9477120460197,10.0,6370.0,1.0,1.0,1.0,637,637.0,637.0,0.0,637.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['title.ratings'],0.0,0.0,0.0,0.0,993821.0,3.0,2072,1,1,0.0,3,4.0,9,8,8,11.0,0.0,2.11375,0.0,0.0,16.91,0.0,0.0,0.0,0.0,0.0,7.6362696033793735,6.456769655572163
Job4v9,3GB,9.0,3665511.888888889,4346754.083768124,1.0,1.0,16.0,8247393.0,8247393.0,-1.949999999995177,0.22360679774458678,54982623.333333336,47616339.91312366,10.0,82473930.0,1.0,1.0,1.0,8247393,8247393.0,8247393.0,0.0,8247393.0,8247393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['title.principals'],0.0,0.0,0.0,36499704.0,0.0,3.0,18880,1,1,0.0,3,4.0,9,8,8,11.0,0.0,200.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,9.84585843969949,15.925407708372344
Job5v0,3GB,11.0,2908874.090909091,6009744.268755376,1.0,1.0,10.0,6326545.0,19344171.0,3.2241954023132955,2.088603221387464,6326545.0,0.0,6326545.0,6326545.0,1.0,1.0,1.0,25670716,122381768319195.0,12835358.0,9204851.619550312,6326545.0,19344171.0,160.0,0.0,160.0,160.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.akas', 'title.basics']",0.0,19344171.0,6326545.0,0.0,0.0,3.0,14595,1,2,1.0,1,6.0,11,10,9,13.272727272727273,0.0,177.84375,0.0,0.0,653.4433333333333,0.0,0.0,0.0,0.0,0.0,9.588434283288215,17.06086144493983
Job5v1,3GB,11.0,4093266.8181818184,7772489.6166243125,1.0,1.0,1272.0,19344171.0,19344171.0,0.32945067914410053,1.464708607859782,19344171.0,0.0,19344171.0,19344171.0,1.0,1.0,1.0,25670716,122381768319195.0,12835358.0,9204851.619550312,6326545.0,19344171.0,4235.0,0.0,4235.0,4235.0,4235.0,4235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.basics', 'title.akas']",0.0,19344171.0,6326545.0,0.0,0.0,3.0,13181,1,2,1.0,1,6.0,11,10,9,13.272727272727273,0.0,177.84375,0.0,0.0,769.3066666666667,0.0,0.0,0.0,0.0,0.0,9.486531677712465,17.06086144493983
Job5v10,3GB,11.0,1939540.0909090908,5786124.289086702,1.0,1.0,91.0,993821.0,19344171.0,6.016615156161013,2.8219842459661297,993821.0,0.0,993821.0,993821.0,1.0,1.0,1.0,20337992,19224643367391.0,10168996.0,12975656.922146562,993821.0,19344171.0,1456.0,0.0,1456.0,1456.0,1456.0,1456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.akas', 'title.ratings']",0.0,19344171.0,0.0,0.0,993821.0,3.0,6911,1,2,1.0,1,6.0,11,10,9,13.272727272727273,0.0,112.75999999999999,0.0,0.0,306.33,0.0,0.0,0.0,0.0,0.0,8.840869624091395,16.8280012219808
Job5v11,3GB,11.0,7211489.181818182,14602810.063382149,1.0,1.0,12.0,36499704.0,36499704.0,0.6123283460005746,1.5912968995951164,36499704.0,0.0,36499704.0,36499704.0,1.0,1.0,1.0,42826249,230917019842680.0,21413124.5,21335645.33871991,6326545.0,36499704.0,192.0,0.0,192.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.basics', 'title.principals']",0.0,0.0,6326545.0,36499704.0,0.0,3.0,20738,1,2,1.0,1,6.0,11,10,9,13.272727272727273,0.0,267.1975,0.0,0.0,1245.86,0.0,0.0,0.0,0.0,0.0,9.939723045118223,17.5726617669564
Job5v12,3GB,11.0,8222146.0,14300413.025621617,1.0,1.0,192.0,36499704.0,36499704.0,0.43756502694917243,1.4964201664141787,36499704.0,0.0,36499704.0,36499704.0,1.0,1.0,1.0,46210726,354449428537488.0,23105363.0,18942458.701250006,9711022.0,36499704.0,3866389.0,0.0,3866389.0,3866389.0,3866389.0,3866389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['name.basics', 'title.principals']",9711022.0,0.0,0.0,36499704.0,0.0,3.0,23919,1,2,1.0,1,6.0,11,10,9,13.272727272727273,0.0,272.4975,0.0,0.0,1259.9933333333333,0.0,0.0,0.0,0.0,0.0,10.082428401170604,17.648722493608123
Job5v13,3GB,11.0,3608000.8181818184,7785802.661890946,1.0,1.0,56.0,19344171.0,19344171.0,0.7131241033770479,1.6444447246881622,19344171.0,0.0,19344171.0,19344171.0,1.0,1.0,1.0,20337992,19224643367391.0,10168996.0,12975656.922146562,993821.0,19344171.0,2855.0,0.0,2855.0,2855.0,2855.0,2855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['title.ratings', 'title.akas']",0.0,19344171.0,0.0,0.0,993821.0,3.0,6554,1,2,1.0,1,6.0,11,10,9,13.272727272727273,0.0,112.75999999999999,0.0,0.0,595.75,0.0,0.0,0.0,0.0,0.0,8.787830829258759,16.8280012219808
